datetime,smp
2018-07-10 01:00,139.86
2018-07-10 02:00,139.34
2018-07-10 03:00,142.03
2018-07-10 04:00,132.3
2018-07-10 05:00,131.08
2018-07-10 06:00,134.12
2018-07-10 07:00,135.43
2018-07-10 08:00,143.25
2018-07-10 09:00,142.87
2018-07-10 10:00,142.87
2018-07-10 11:00,159.3
2018-07-10 12:00,164.37
2018-07-10 13:00,160.57
2018-07-10 14:00,169.14
2018-07-10 15:00,159.3
2018-07-10 16:00,162.42
2018-07-10 17:00,165.54
2018-07-10 18:00,172.55
2018-07-10 19:00,162.42
2018-07-10 20:00,165.54
2018-07-10 21:00,163.49
2018-07-10 22:00,158.82
2018-07-10 23:00,142.87
2018-07-10 24:00,142.87
2018-07-11 01:00,145.92
2018-07-11 02:00,138.09
2018-07-11 03:00,138.09
2018-07-11 04:00,134.18
2018-07-11 05:00,127.66
2018-07-11 06:00,132.53
2018-07-11 07:00,136.53
2018-07-11 08:00,141.58
2018-07-11 09:00,143.76
2018-07-11 10:00,165.6
2018-07-11 11:00,175.15
2018-07-11 12:00,163.65
2018-07-11 13:00,158.78
2018-07-11 14:00,163.65
2018-07-11 15:00,171.74
2018-07-11 16:00,162.58
2018-07-11 17:00,163.65
2018-07-11 18:00,164.04
2018-07-11 19:00,160.05
2018-07-11 20:00,160.54
2018-07-11 21:00,160.54
2018-07-11 22:00,143.76
2018-07-11 23:00,143.76
2018-07-11 24:00,143.76
2018-07-12 01:00,138.49
2018-07-12 02:00,141.18
2018-07-12 03:00,138.39
2018-07-12 04:00,138.39
2018-07-12 05:00,138.39
2018-07-12 06:00,138.39
2018-07-12 07:00,138.39
2018-07-12 08:00,138.39
2018-07-12 09:00,158.49
2018-07-12 10:00,158.49
2018-07-12 11:00,194.42
2018-07-12 12:00,155.76
2018-07-12 13:00,151.08
2018-07-12 14:00,157.8
2018-07-12 15:00,162.58
2018-07-12 16:00,195.16
2018-07-12 17:00,161.84
2018-07-12 18:00,165.99
2018-07-12 19:00,164.43
2018-07-12 20:00,164.28
2018-07-12 21:00,163.86
2018-07-12 22:00,162.45
2018-07-12 23:00,150.01
2018-07-12 24:00,156.44
2018-07-13 01:00,160.09
2018-07-13 02:00,151.42
2018-07-13 03:00,153.07
2018-07-13 04:00,150.09
2018-07-13 05:00,149.96
2018-07-13 06:00,150.65
2018-07-13 07:00,150.51
2018-07-13 08:00,153.07
2018-07-13 09:00,148.2
2018-07-13 10:00,153.07
2018-07-13 11:00,162.81
2018-07-13 12:00,156.0
2018-07-13 13:00,153.07
2018-07-13 14:00,153.07
2018-07-13 15:00,158.72
2018-07-13 16:00,153.07
2018-07-13 17:00,153.49
2018-07-13 18:00,160.09
2018-07-13 19:00,153.95
2018-07-13 20:00,154.63
2018-07-13 21:00,153.07
2018-07-13 22:00,160.09
2018-07-13 23:00,151.22
2018-07-13 24:00,146.84
2018-07-14 01:00,138.49
2018-07-14 02:00,139.22
2018-07-14 03:00,138.51
2018-07-14 04:00,138.51
2018-07-14 05:00,138.4
2018-07-14 06:00,138.51
2018-07-14 07:00,141.31
2018-07-14 08:00,139.22
2018-07-14 09:00,179.25
2018-07-14 10:00,184.77
2018-07-14 11:00,187.16
2018-07-14 12:00,183.3
2018-07-14 13:00,181.09
2018-07-14 14:00,138.51
2018-07-14 15:00,139.22
2018-07-14 16:00,141.57
2018-07-14 17:00,139.22
2018-07-14 18:00,159.91
2018-07-14 19:00,159.91
2018-07-14 20:00,166.63
2018-07-14 21:00,172.08
2018-07-14 22:00,159.91
2018-07-14 23:00,174.13
2018-07-14 24:00,159.91
2018-07-15 01:00,137.91
2018-07-15 02:00,143.37
2018-07-15 03:00,147.28
2018-07-15 04:00,135.73
2018-07-15 05:00,133.9
2018-07-15 06:00,124.78
2018-07-15 07:00,140.51
2018-07-15 08:00,143.89
2018-07-15 09:00,143.37
2018-07-15 10:00,142.94
2018-07-15 11:00,142.94
2018-07-15 12:00,142.94
2018-07-15 13:00,142.92
2018-07-15 14:00,142.94
2018-07-15 15:00,142.94
2018-07-15 16:00,142.94
2018-07-15 17:00,142.94
2018-07-15 18:00,142.94
2018-07-15 19:00,172.34
2018-07-15 20:00,177.21
2018-07-15 21:00,180.81
2018-07-15 22:00,176.53
2018-07-15 23:00,142.94
2018-07-15 24:00,143.37
2018-07-16 01:00,139.67
2018-07-16 02:00,138.28
2018-07-16 03:00,137.06
2018-07-16 04:00,130.37
2018-07-16 05:00,126.72
2018-07-16 06:00,133.41
2018-07-16 07:00,142.28
2018-07-16 08:00,141.87
2018-07-16 09:00,142.8
2018-07-16 10:00,161.76
2018-07-16 11:00,173.55
2018-07-16 12:00,161.76
2018-07-16 13:00,159.62
2018-07-16 14:00,157.57
2018-07-16 15:00,155.04
2018-07-16 16:00,157.57
2018-07-16 17:00,164.9
2018-07-16 18:00,166.87
2018-07-16 19:00,165.6
2018-07-16 20:00,165.6
2018-07-16 21:00,166.59
2018-07-16 22:00,163.53
2018-07-16 23:00,164.0
2018-07-16 24:00,142.73
2018-07-17 01:00,138.17
2018-07-17 02:00,142.73
2018-07-17 03:00,134.91
2018-07-17 04:00,138.82
2018-07-17 05:00,134.21
2018-07-17 06:00,138.12
2018-07-17 07:00,138.82
2018-07-17 08:00,142.07
2018-07-17 09:00,142.07
2018-07-17 10:00,184.33
2018-07-17 11:00,187.65
2018-07-17 12:00,187.09
2018-07-17 13:00,164.17
2018-07-17 14:00,160.66
2018-07-17 15:00,157.93
2018-07-17 16:00,161.05
2018-07-17 17:00,164.17
2018-07-17 18:00,165.39
2018-07-17 19:00,164.82
2018-07-17 20:00,165.39
2018-07-17 21:00,165.39
2018-07-17 22:00,162.81
2018-07-17 23:00,166.41
2018-07-17 24:00,161.05
2018-07-18 01:00,140.26
2018-07-18 02:00,140.26
2018-07-18 03:00,139.2
2018-07-18 04:00,136.65
2018-07-18 05:00,122.9
2018-07-18 06:00,137.24
2018-07-18 07:00,139.99
2018-07-18 08:00,140.28
2018-07-18 09:00,140.28
2018-07-18 10:00,196.0
2018-07-18 11:00,161.12
2018-07-18 12:00,163.17
2018-07-18 13:00,158.98
2018-07-18 14:00,160.05
2018-07-18 15:00,160.05
2018-07-18 16:00,163.17
2018-07-18 17:00,165.41
2018-07-18 18:00,163.17
2018-07-18 19:00,163.17
2018-07-18 20:00,163.17
2018-07-18 21:00,163.17
2018-07-18 22:00,163.17
2018-07-18 23:00,163.28
2018-07-18 24:00,140.28
2018-07-19 01:00,153.31
2018-07-19 02:00,145.81
2018-07-19 03:00,138.72
2018-07-19 04:00,145.81
2018-07-19 05:00,137.96
2018-07-19 06:00,143.77
2018-07-19 07:00,145.52
2018-07-19 08:00,156.04
2018-07-19 09:00,146.88
2018-07-19 10:00,146.88
2018-07-19 11:00,155.81
2018-07-19 12:00,156.1
2018-07-19 13:00,148.64
2018-07-19 14:00,157.32
2018-07-19 15:00,158.03
2018-07-19 16:00,159.87
2018-07-19 17:00,192.66
2018-07-19 18:00,159.87
2018-07-19 19:00,163.54
2018-07-19 20:00,186.59
2018-07-19 21:00,162.86
2018-07-19 22:00,191.37
2018-07-19 23:00,157.89
2018-07-19 24:00,145.52
2018-07-20 01:00,154.39
2018-07-20 02:00,154.39
2018-07-20 03:00,138.49
2018-07-20 04:00,146.89
2018-07-20 05:00,146.89
2018-07-20 06:00,148.25
2018-07-20 07:00,146.89
2018-07-20 08:00,157.11
2018-07-20 09:00,143.57
2018-07-20 10:00,153.44
2018-07-20 11:00,154.81
2018-07-20 12:00,155.24
2018-07-20 13:00,154.43
2018-07-20 14:00,156.65
2018-07-20 15:00,157.36
2018-07-20 16:00,157.36
2018-07-20 17:00,237.49
2018-07-20 18:00,186.6
2018-07-20 19:00,186.41
2018-07-20 20:00,187.89
2018-07-20 21:00,188.07
2018-07-20 22:00,192.67
2018-07-20 23:00,155.38
2018-07-20 24:00,141.14
2018-07-21 01:00,139.15
2018-07-21 02:00,138.98
2018-07-21 03:00,138.98
2018-07-21 04:00,138.2
2018-07-21 05:00,137.9
2018-07-21 06:00,138.28
2018-07-21 07:00,138.98
2018-07-21 08:00,138.98
2018-07-21 09:00,140.28
2018-07-21 10:00,139.15
2018-07-21 11:00,149.56
2018-07-21 12:00,151.31
2018-07-21 13:00,150.63
2018-07-21 14:00,151.31
2018-07-21 15:00,154.24
2018-07-21 16:00,162.42
2018-07-21 17:00,159.69
2018-07-21 18:00,182.41
2018-07-21 19:00,186.09
2018-07-21 20:00,186.64
2018-07-21 21:00,188.67
2018-07-21 22:00,184.25
2018-07-21 23:00,158.93
2018-07-21 24:00,149.56
2018-07-22 01:00,139.48
2018-07-22 02:00,138.71
2018-07-22 03:00,138.71
2018-07-22 04:00,138.1
2018-07-22 05:00,137.65
2018-07-22 06:00,138.1
2018-07-22 07:00,139.31
2018-07-22 08:00,138.71
2018-07-22 09:00,140.78
2018-07-22 10:00,138.71
2018-07-22 11:00,140.26
2018-07-22 12:00,149.72
2018-07-22 13:00,149.72
2018-07-22 14:00,152.84
2018-07-22 15:00,155.47
2018-07-22 16:00,138.71
2018-07-22 17:00,160.92
2018-07-22 18:00,161.61
2018-07-22 19:00,184.38
2018-07-22 20:00,187.88
2018-07-22 21:00,188.06
2018-07-22 22:00,184.38
2018-07-22 23:00,158.55
2018-07-22 24:00,152.45
2018-07-23 01:00,139.07
2018-07-23 02:00,139.07
2018-07-23 03:00,139.07
2018-07-23 04:00,138.01
2018-07-23 05:00,138.01
2018-07-23 06:00,138.01
2018-07-23 07:00,139.07
2018-07-23 08:00,139.07
2018-07-23 09:00,185.47
2018-07-23 10:00,194.48
2018-07-23 11:00,186.39
2018-07-23 12:00,157.1
2018-07-23 13:00,153.05
2018-07-23 14:00,156.11
2018-07-23 15:00,156.11
2018-07-23 16:00,159.83
2018-07-23 17:00,177.6
2018-07-23 18:00,181.83
2018-07-23 19:00,182.02
2018-07-23 20:00,183.67
2018-07-23 21:00,183.86
2018-07-23 22:00,186.62
2018-07-23 23:00,179.99
2018-07-23 24:00,154.14
2018-07-24 01:00,138.41
2018-07-24 02:00,158.79
2018-07-24 03:00,141.45
2018-07-24 04:00,148.56
2018-07-24 05:00,146.51
2018-07-24 06:00,154.01
2018-07-24 07:00,148.56
2018-07-24 08:00,152.65
2018-07-24 09:00,142.13
2018-07-24 10:00,145.25
2018-07-24 11:00,155.23
2018-07-24 12:00,155.94
2018-07-24 13:00,155.37
2018-07-24 14:00,156.89
2018-07-24 15:00,157.87
2018-07-24 16:00,159.0
2018-07-24 17:00,159.0
2018-07-24 18:00,187.59
2018-07-24 19:00,187.59
2018-07-24 20:00,188.7
2018-07-24 21:00,186.67
2018-07-24 22:00,191.64
2018-07-24 23:00,157.03
2018-07-24 24:00,145.25
2018-07-25 01:00,159.88
2018-07-25 02:00,138.39
2018-07-25 03:00,141.86
2018-07-25 04:00,151.01
2018-07-25 05:00,149.65
2018-07-25 06:00,157.15
2018-07-25 07:00,144.19
2018-07-25 08:00,149.45
2018-07-25 09:00,143.22
2018-07-25 10:00,159.19
2018-07-25 11:00,146.34
2018-07-25 12:00,156.73
2018-07-25 13:00,144.58
2018-07-25 14:00,157.02
2018-07-25 15:00,158.0
2018-07-25 16:00,159.52
2018-07-25 17:00,193.35
2018-07-25 18:00,160.93
2018-07-25 19:00,186.72
2018-07-25 20:00,161.92
2018-07-25 21:00,161.92
2018-07-25 22:00,191.14
2018-07-25 23:00,158.95
2018-07-25 24:00,146.34
2018-07-26 01:00,157.28
2018-07-26 02:00,149.09
2018-07-26 03:00,153.87
2018-07-26 04:00,147.73
2018-07-26 05:00,147.05
2018-07-26 06:00,147.05
2018-07-26 07:00,143.35
2018-07-26 08:00,152.5
2018-07-26 09:00,144.03
2018-07-26 10:00,143.35
2018-07-26 11:00,155.83
2018-07-26 12:00,155.83
2018-07-26 13:00,146.46
2018-07-26 14:00,156.78
2018-07-26 15:00,158.05
2018-07-26 16:00,159.32
2018-07-26 17:00,159.32
2018-07-26 18:00,188.18
2018-07-26 19:00,187.63
2018-07-26 20:00,188.37
2018-07-26 21:00,188.18
2018-07-26 22:00,193.89
2018-07-26 23:00,159.32
2018-07-26 24:00,141.27
2018-07-27 01:00,155.58
2018-07-27 02:00,152.85
2018-07-27 03:00,138.48
2018-07-27 04:00,146.03
2018-07-27 05:00,144.67
2018-07-27 06:00,150.81
2018-07-27 07:00,146.03
2018-07-27 08:00,151.49
2018-07-27 09:00,146.13
2018-07-27 10:00,146.13
2018-07-27 11:00,156.32
2018-07-27 12:00,156.32
2018-07-27 13:00,154.71
2018-07-27 14:00,156.32
2018-07-27 15:00,156.93
2018-07-27 16:00,158.91
2018-07-27 17:00,158.91
2018-07-27 18:00,184.31
2018-07-27 19:00,185.6
2018-07-27 20:00,184.31
2018-07-27 21:00,184.31
2018-07-27 22:00,190.02
2018-07-27 23:00,181.74
2018-07-27 24:00,154.59
2018-07-28 01:00,139.04
2018-07-28 02:00,139.04
2018-07-28 03:00,139.04
2018-07-28 04:00,137.98
2018-07-28 05:00,137.95
2018-07-28 06:00,137.79
2018-07-28 07:00,139.04
2018-07-28 08:00,139.04
2018-07-28 09:00,141.91
2018-07-28 10:00,139.04
2018-07-28 11:00,150.92
2018-07-28 12:00,152.77
2018-07-28 13:00,152.09
2018-07-28 14:00,152.09
2018-07-28 15:00,153.45
2018-07-28 16:00,159.2
2018-07-28 17:00,161.24
2018-07-28 18:00,166.7
2018-07-28 19:00,191.21
2018-07-28 20:00,191.76
2018-07-28 21:00,193.6
2018-07-28 22:00,169.43
2018-07-28 23:00,158.66
2018-07-28 24:00,152.77
2018-07-29 01:00,154.09
2018-07-29 02:00,144.29
2018-07-29 03:00,138.97
2018-07-29 04:00,137.91
2018-07-29 05:00,136.9
2018-07-29 06:00,137.66
2018-07-29 07:00,138.27
2018-07-29 08:00,139.33
2018-07-29 09:00,139.33
2018-07-29 10:00,144.29
2018-07-29 11:00,152.92
2018-07-29 12:00,152.24
2018-07-29 13:00,139.34
2018-07-29 14:00,139.33
2018-07-29 15:00,152.24
2018-07-29 16:00,158.67
2018-07-29 17:00,168.41
2018-07-29 18:00,160.9
2018-07-29 19:00,169.77
2018-07-29 20:00,195.26
2018-07-29 21:00,195.08
2018-07-29 22:00,162.27
2018-07-29 23:00,166.36
2018-07-29 24:00,139.33
2018-07-30 01:00,137.64
2018-07-30 02:00,138.78
2018-07-30 03:00,138.78
2018-07-30 04:00,134.87
2018-07-30 05:00,130.52
2018-07-30 06:00,134.87
2018-07-30 07:00,134.87
2018-07-30 08:00,145.55
2018-07-30 09:00,141.97
2018-07-30 10:00,149.83
2018-07-30 11:00,152.95
2018-07-30 12:00,152.27
2018-07-30 13:00,152.27
2018-07-30 14:00,162.69
2018-07-30 15:00,147.4
2018-07-30 16:00,156.5
2018-07-30 17:00,179.23
2018-07-30 18:00,183.46
2018-07-30 19:00,182.73
2018-07-30 20:00,183.1
2018-07-30 21:00,183.1
2018-07-30 22:00,177.02
2018-07-30 23:00,165.42
2018-07-30 24:00,157.02
2018-07-31 01:00,160.78
2018-07-31 02:00,142.76
2018-07-31 03:00,142.76
2018-07-31 04:00,138.33
2018-07-31 05:00,138.33
2018-07-31 06:00,138.41
2018-07-31 07:00,153.96
2018-07-31 08:00,160.78
2018-07-31 09:00,145.88
2018-07-31 10:00,145.88
2018-07-31 11:00,156.1
2018-07-31 12:00,155.82
2018-07-31 13:00,154.41
2018-07-31 14:00,156.16
2018-07-31 15:00,156.91
2018-07-31 16:00,158.74
2018-07-31 17:00,160.1
2018-07-31 18:00,187.77
2018-07-31 19:00,186.85
2018-07-31 20:00,185.38
2018-07-31 21:00,184.27
2018-07-31 22:00,189.61
2018-07-31 23:00,183.35
2018-07-31 24:00,157.15
2018-08-01 01:00,141.8
2018-08-01 02:00,154.46
2018-08-01 03:00,158.65
2018-08-01 04:00,146.48
2018-08-01 05:00,146.48
2018-08-01 06:00,148.18
2018-08-01 07:00,146.48
2018-08-01 08:00,141.6
2018-08-01 09:00,149.67
2018-08-01 10:00,158.2
2018-08-01 11:00,159.32
2018-08-01 12:00,159.17
2018-08-01 13:00,158.78
2018-08-01 14:00,160.47
2018-08-01 15:00,160.9
2018-08-01 16:00,162.14
2018-08-01 17:00,161.48
2018-08-01 18:00,191.07
2018-08-01 19:00,190.71
2018-08-01 20:00,190.34
2018-08-01 21:00,189.24
2018-08-01 22:00,159.75
2018-08-01 23:00,158.84
2018-08-01 24:00,164.23
2018-08-02 01:00,141.78
2018-08-02 02:00,156.3
2018-08-02 03:00,141.78
2018-08-02 04:00,149.32
2018-08-02 05:00,147.63
2018-08-02 06:00,148.62
2018-08-02 07:00,148.32
2018-08-02 08:00,141.75
2018-08-02 09:00,151.91
2018-08-02 10:00,159.35
2018-08-02 11:00,159.99
2018-08-02 12:00,159.99
2018-08-02 13:00,159.06
2018-08-02 14:00,160.47
2018-08-02 15:00,161.05
2018-08-02 16:00,162.63
2018-08-02 17:00,162.63
2018-08-02 18:00,192.35
2018-08-02 19:00,192.17
2018-08-02 20:00,191.62
2018-08-02 21:00,190.71
2018-08-02 22:00,160.61
2018-08-02 23:00,159.99
2018-08-02 24:00,158.39
2018-08-03 01:00,141.77
2018-08-03 02:00,152.02
2018-08-03 03:00,156.2
2018-08-03 04:00,149.23
2018-08-03 05:00,141.77
2018-08-03 06:00,144.74
2018-08-03 07:00,163.18
2018-08-03 08:00,141.77
2018-08-03 09:00,151.12
2018-08-03 10:00,156.9
2018-08-03 11:00,163.88
2018-08-03 12:00,163.18
2018-08-03 13:00,154.11
2018-08-03 14:00,151.12
2018-08-03 15:00,160.15
2018-08-03 16:00,161.6
2018-08-03 17:00,161.6
2018-08-03 18:00,188.32
2018-08-03 19:00,188.32
2018-08-03 20:00,189.78
2018-08-03 21:00,186.86
2018-08-03 22:00,160.73
2018-08-03 23:00,159.58
2018-08-03 24:00,161.09
2018-08-04 01:00,142.01
2018-08-04 02:00,142.01
2018-08-04 03:00,142.01
2018-08-04 04:00,144.2
2018-08-04 05:00,142.01
2018-08-04 06:00,142.01
2018-08-04 07:00,142.01
2018-08-04 08:00,142.01
2018-08-04 09:00,142.01
2018-08-04 10:00,184.81
2018-08-04 11:00,187.92
2018-08-04 12:00,187.37
2018-08-04 13:00,155.67
2018-08-04 14:00,172.02
2018-08-04 15:00,166.44
2018-08-04 16:00,158.86
2018-08-04 17:00,166.26
2018-08-04 18:00,164.96
2018-08-04 19:00,167.13
2018-08-04 20:00,195.55
2018-08-04 21:00,172.72
2018-08-04 22:00,164.96
2018-08-04 23:00,165.54
2018-08-04 24:00,156.37
2018-08-05 01:00,141.85
2018-08-05 02:00,141.85
2018-08-05 03:00,141.85
2018-08-05 04:00,141.85
2018-08-05 05:00,141.85
2018-08-05 06:00,141.66
2018-08-05 07:00,141.85
2018-08-05 08:00,141.85
2018-08-05 09:00,143.15
2018-08-05 10:00,147.16
2018-08-05 11:00,158.4
2018-08-05 12:00,157.1
2018-08-05 13:00,157.1
2018-08-05 14:00,155.21
2018-08-05 15:00,156.6
2018-08-05 16:00,156.01
2018-08-05 17:00,154.61
2018-08-05 18:00,168.17
2018-08-05 19:00,185.57
2018-08-05 20:00,186.85
2018-08-05 21:00,188.12
2018-08-05 22:00,184.65
2018-08-05 23:00,157.1
2018-08-05 24:00,157.1
2018-08-06 01:00,143.66
2018-08-06 02:00,143.93
2018-08-06 03:00,142.24
2018-08-06 04:00,141.76
2018-08-06 05:00,140.03
2018-08-06 06:00,140.64
2018-08-06 07:00,143.3
2018-08-06 08:00,143.3
2018-08-06 09:00,143.66
2018-08-06 10:00,181.22
2018-08-06 11:00,181.77
2018-08-06 12:00,180.86
2018-08-06 13:00,179.21
2018-08-06 14:00,180.67
2018-08-06 15:00,180.86
2018-08-06 16:00,160.5
2018-08-06 17:00,176.66
2018-08-06 18:00,180.67
2018-08-06 19:00,181.04
2018-08-06 20:00,182.5
2018-08-06 21:00,181.77
2018-08-06 22:00,176.84
2018-08-06 23:00,162.85
2018-08-06 24:00,143.66
2018-08-07 01:00,141.82
2018-08-07 02:00,144.94
2018-08-07 03:00,141.77
2018-08-07 04:00,141.77
2018-08-07 05:00,141.77
2018-08-07 06:00,141.77
2018-08-07 07:00,141.77
2018-08-07 08:00,141.77
2018-08-07 09:00,141.77
2018-08-07 10:00,194.44
2018-08-07 11:00,159.92
2018-08-07 12:00,159.52
2018-08-07 13:00,172.68
2018-08-07 14:00,159.52
2018-08-07 15:00,159.52
2018-08-07 16:00,163.99
2018-08-07 17:00,166.63
2018-08-07 18:00,164.76
2018-08-07 19:00,166.63
2018-08-07 20:00,171.28
2018-08-07 21:00,171.28
2018-08-07 22:00,164.32
2018-08-07 23:00,163.99
2018-08-07 24:00,159.92
2018-08-08 01:00,141.81
2018-08-08 02:00,159.3
2018-08-08 03:00,142.25
2018-08-08 04:00,150.92
2018-08-08 05:00,141.81
2018-08-08 06:00,148.83
2018-08-08 07:00,143.24
2018-08-08 08:00,157.9
2018-08-08 09:00,192.27
2018-08-08 10:00,155.81
2018-08-08 11:00,188.26
2018-08-08 12:00,186.25
2018-08-08 13:00,157.71
2018-08-08 14:00,159.63
2018-08-08 15:00,160.35
2018-08-08 16:00,158.33
2018-08-08 17:00,179.61
2018-08-08 18:00,183.26
2018-08-08 19:00,183.99
2018-08-08 20:00,183.81
2018-08-08 21:00,183.45
2018-08-08 22:00,160.35
2018-08-08 23:00,160.35
2018-08-08 24:00,158.22
2018-08-09 01:00,141.77
2018-08-09 02:00,154.19
2018-08-09 03:00,154.96
2018-08-09 04:00,141.77
2018-08-09 05:00,141.77
2018-08-09 06:00,141.77
2018-08-09 07:00,156.55
2018-08-09 08:00,142.33
2018-08-09 09:00,146.07
2018-08-09 10:00,178.34
2018-08-09 11:00,182.54
2018-08-09 12:00,180.9
2018-08-09 13:00,179.62
2018-08-09 14:00,182.72
2018-08-09 15:00,181.81
2018-08-09 16:00,157.92
2018-08-09 17:00,178.71
2018-08-09 18:00,183.09
2018-08-09 19:00,180.9
2018-08-09 20:00,183.46
2018-08-09 21:00,181.08
2018-08-09 22:00,166.99
2018-08-09 23:00,156.4
2018-08-09 24:00,149.24
2018-08-10 01:00,142.97
2018-08-10 02:00,141.77
2018-08-10 03:00,141.77
2018-08-10 04:00,141.77
2018-08-10 05:00,141.77
2018-08-10 06:00,141.77
2018-08-10 07:00,141.77
2018-08-10 08:00,141.77
2018-08-10 09:00,195.84
2018-08-10 10:00,155.84
2018-08-10 11:00,164.91
2018-08-10 12:00,164.22
2018-08-10 13:00,158.58
2018-08-10 14:00,161.22
2018-08-10 15:00,161.22
2018-08-10 16:00,159.2
2018-08-10 17:00,184.74
2018-08-10 18:00,187.67
2018-08-10 19:00,188.22
2018-08-10 20:00,189.49
2018-08-10 21:00,186.94
2018-08-10 22:00,160.64
2018-08-10 23:00,158.58
2018-08-10 24:00,153.55
2018-08-11 01:00,141.87
2018-08-11 02:00,153.78
2018-08-11 03:00,155.37
2018-08-11 04:00,149.09
2018-08-11 05:00,141.87
2018-08-11 06:00,141.87
2018-08-11 07:00,156.07
2018-08-11 08:00,156.07
2018-08-11 09:00,141.87
2018-08-11 10:00,151.98
2018-08-11 11:00,165.14
2018-08-11 12:00,165.84
2018-08-11 13:00,165.14
2018-08-11 14:00,151.98
2018-08-11 15:00,148.79
2018-08-11 16:00,162.57
2018-08-11 17:00,166.14
2018-08-11 18:00,164.69
2018-08-11 19:00,166.43
2018-08-11 20:00,166.43
2018-08-11 21:00,195.58
2018-08-11 22:00,165.56
2018-08-11 23:00,164.11
2018-08-11 24:00,167.24
2018-08-12 01:00,145.1
2018-08-12 02:00,143.86
2018-08-12 03:00,141.67
2018-08-12 04:00,141.67
2018-08-12 05:00,141.67
2018-08-12 06:00,141.67
2018-08-12 07:00,141.67
2018-08-12 08:00,145.1
2018-08-12 09:00,141.67
2018-08-12 10:00,145.1
2018-08-12 11:00,160.0
2018-08-12 12:00,161.29
2018-08-12 13:00,160.6
2018-08-12 14:00,168.27
2018-08-12 15:00,170.37
2018-08-12 16:00,160.0
2018-08-12 17:00,157.51
2018-08-12 18:00,167.7
2018-08-12 19:00,170.16
2018-08-12 20:00,172.46
2018-08-12 21:00,170.16
2018-08-12 22:00,168.71
2018-08-12 23:00,156.81
2018-08-12 24:00,158.2
2018-08-13 01:00,141.49
2018-08-13 02:00,145.46
2018-08-13 03:00,144.06
2018-08-13 04:00,141.57
2018-08-13 05:00,136.36
2018-08-13 06:00,136.54
2018-08-13 07:00,153.44
2018-08-13 08:00,145.35
2018-08-13 09:00,147.26
2018-08-13 10:00,186.39
2018-08-13 11:00,190.77
2018-08-13 12:00,162.51
2018-08-13 13:00,158.38
2018-08-13 14:00,160.42
2018-08-13 15:00,184.01
2018-08-13 16:00,187.12
2018-08-13 17:00,159.1
2018-08-13 18:00,185.29
2018-08-13 19:00,184.93
2018-08-13 20:00,185.66
2018-08-13 21:00,182.92
2018-08-13 22:00,185.48
2018-08-13 23:00,159.72
2018-08-13 24:00,156.69
2018-08-14 01:00,141.77
2018-08-14 02:00,156.68
2018-08-14 03:00,143.12
2018-08-14 04:00,149.7
2018-08-14 05:00,143.12
2018-08-14 06:00,146.21
2018-08-14 07:00,144.21
2018-08-14 08:00,141.77
2018-08-14 09:00,144.42
2018-08-14 10:00,151.09
2018-08-14 11:00,191.35
2018-08-14 12:00,193.17
2018-08-14 13:00,156.68
2018-08-14 14:00,159.68
2018-08-14 15:00,161.56
2018-08-14 16:00,159.39
2018-08-14 17:00,183.93
2018-08-14 18:00,187.21
2018-08-14 19:00,188.13
2018-08-14 20:00,188.86
2018-08-14 21:00,185.75
2018-08-14 22:00,159.68
2018-08-14 23:00,159.1
2018-08-14 24:00,159.68
2018-08-15 01:00,141.75
2018-08-15 02:00,141.7
2018-08-15 03:00,144.24
2018-08-15 04:00,141.7
2018-08-15 05:00,141.68
2018-08-15 06:00,141.7
2018-08-15 07:00,144.87
2018-08-15 08:00,144.24
2018-08-15 09:00,177.95
2018-08-15 10:00,144.87
2018-08-15 11:00,183.61
2018-08-15 12:00,185.25
2018-08-15 13:00,185.25
2018-08-15 14:00,161.52
2018-08-15 15:00,161.96
2018-08-15 16:00,163.36
2018-08-15 17:00,168.09
2018-08-15 18:00,163.65
2018-08-15 19:00,165.53
2018-08-15 20:00,194.22
2018-08-15 21:00,193.12
2018-08-15 22:00,164.08
2018-08-15 23:00,162.39
2018-08-15 24:00,159.51
2018-08-16 01:00,142.21
2018-08-16 02:00,141.82
2018-08-16 03:00,141.82
2018-08-16 04:00,141.82
2018-08-16 05:00,141.45
2018-08-16 06:00,141.82
2018-08-16 07:00,141.82
2018-08-16 08:00,141.82
2018-08-16 09:00,146.39
2018-08-16 10:00,194.65
2018-08-16 11:00,160.84
2018-08-16 12:00,160.14
2018-08-16 13:00,159.88
2018-08-16 14:00,160.52
2018-08-16 15:00,160.85
2018-08-16 16:00,163.16
2018-08-16 17:00,162.43
2018-08-16 18:00,165.72
2018-08-16 19:00,169.91
2018-08-16 20:00,195.4
2018-08-16 21:00,165.72
2018-08-16 22:00,169.91
2018-08-16 23:00,155.35
2018-08-16 24:00,155.35
2018-08-17 01:00,141.81
2018-08-17 02:00,141.81
2018-08-17 03:00,141.81
2018-08-17 04:00,141.81
2018-08-17 05:00,141.81
2018-08-17 06:00,141.81
2018-08-17 07:00,141.81
2018-08-17 08:00,141.81
2018-08-17 09:00,142.34
2018-08-17 10:00,195.1
2018-08-17 11:00,162.75
2018-08-17 12:00,162.75
2018-08-17 13:00,162.75
2018-08-17 14:00,162.75
2018-08-17 15:00,162.75
2018-08-17 16:00,165.94
2018-08-17 17:00,167.54
2018-08-17 18:00,165.94
2018-08-17 19:00,165.94
2018-08-17 20:00,168.94
